"Group","Species","N_Years","First_Year","Last_Year","N_Records","Mean_growth_rate","Lower_CI","Upper_CI","Precision"
"Moths","Cerura vinula",46,1970,2015,6457,-0.1338,-0.559971401513585,0.340956212837518,18.9730702506695
"Moths","Charanyca trigrammica",46,1970,2015,49997,0.5393,0.243886864274135,0.858845535684274,39.9299409932681
"Moths","Charissa obscurata",46,1970,2015,1276,-1.5659,-2.47176453495391,-0.629719782860897,4.58631349059665
"Moths","Chesias legatella",46,1970,2015,7815,-2.1651,-2.86319260923908,-1.50101083439092,8.47362048200392
"Moths","Chesias rufata",46,1970,2015,1799,-3.8949,-5.001190210469,-2.82204081307299,3.15967442308836
"Moths","Chiasmia clathrata",46,1970,2015,18816,-1.0017,-1.28283978174023,-0.68312995964575,44.2976125935636
"Moths","Chilodes maritima",46,1970,2015,3072,1.2471,0.129188081343141,2.61464667446433,2.43212502661012
"Moths","Chlorissa viridata",46,1970,2015,214,-2.4602,-4.09520183028044,-0.87750814058264,1.43038846283226
"Moths","Chloroclysta miata",46,1970,2015,10441,-0.4459,-1.03793170656289,0.153894706977649,10.8631376512596
"Moths","Chloroclysta siterata",46,1970,2015,50342,3.4247,2.72567476229453,4.16075604206852,7.43962103226276
"Moths","Chloroclystis v-ata",46,1970,2015,30228,-0.0724,-0.289357821226101,0.176802945970405,72.1817502915731
"Moths","Chrysodeixis chalcites",38,1978,2015,213,-0.1744,-3.41755550482077,3.79084782552245,0.313273866198104
"Moths","Cidaria fulvata",46,1970,2015,26995,-0.408,-0.638371522060297,-0.144015148174397,59.2425951767808
"Moths","Cilix glaucata",46,1970,2015,48688,-0.4051,-0.634134054257042,-0.183969666465454,77.7402295918382
"Moths","Cleora cinctaria",46,1970,2015,501,-3.5411,-5.4379515939338,-1.76481030551849,1.18643120026095
"Moths","Cleorodes lichenaria",46,1970,2015,13744,0.8769,0.546887809578085,1.22163052575228,31.7837725666451
"Moths","Clostera anachoreta",40,1976,2015,100,0.6245,-4.02604069586306,6.38213036802378,0.14125200870092
"Moths","Clostera curtula",46,1970,2015,9064,1.0575,0.472096978809332,1.67141485286891,10.5203997462725
"Moths","Clostera pigra",46,1970,2015,329,-3.014,-4.14122325063139,-1.81376746687666,2.68666702113491
"Moths","Coenobia rufa",46,1970,2015,4742,2.4589,1.35424461146887,3.62066755449461,2.86700366311685
"Moths","Coenocalpe lapidata",45,1970,2014,368,-2.0219,-4.07140008319105,0.368105160175091,0.781078843778037
"Moths","Coenophila subrosea",11,2005,2015,67,-6.1871,-28.3307596057963,20.8089444404447,0.00678008909928081
"Moths","Colocasia coryli",46,1970,2015,42746,0.6622,0.445197638552607,0.887320565969224,77.5105984148239
"Moths","Colostygia multistrigaria",46,1970,2015,16377,-0.1934,-0.795158083215372,0.430241618055529,9.94689782529911
"Moths","Colostygia olivata",46,1970,2015,1486,-0.2737,-1.15824342954212,0.647186662420146,4.64309077713943
"Moths","Colostygia pectinataria",46,1970,2015,109841,0.4866,0.325420655899288,0.653884415080604,140.607879387825
"Moths","Colotois pennaria",46,1970,2015,46892,0.1416,-0.188322980278801,0.474980980825213,37.8058873676617
"Moths","Comibaena bajularia",46,1970,2015,4877,-0.5792,-1.11828827999959,-0.0119108121431361,13.7667353375774
"Moths","Conistra erythrocephala",16,1997,2012,71,6.4599,-6.07607467788347,23.7389196552365,0.0173658412035669
"Moths","Conistra ligula",46,1970,2015,15095,1.0299,0.356110677763263,1.78761671070255,7.76738473731334
"Moths","Conistra rubiginea",46,1970,2015,2377,2.1652,1.17051199363644,3.23074968498678,3.59849812631885
"Moths","Conistra vaccinii",46,1970,2015,87838,0.7085,0.386546747724392,1.07146622736931,31.0056877245018
"Moths","Coscinia cribraria",45,1971,2015,91,-2.4339,-12.1340141383987,10.5571611141495,0.0178943671217073
"Moths","Cosmia affinis",46,1970,2015,2095,-0.4123,-1.24445683418825,0.448017184255579,5.61535641623606
"Moths","Cosmia diffinis",46,1970,2015,310,-3.4578,-5.07269357515306,-1.30648725914627,1.16211876324116
"Moths","Cosmia pyralina",46,1970,2015,4917,-0.2998,-0.970814153837191,0.448338341757632,7.44870140980923
"Moths","Cosmia trapezina",46,1970,2015,86990,0.4123,0.188049887718821,0.672093521438116,68.4562010717435
"Moths","Cosmorhoe ocellata",46,1970,2015,39176,-0.4531,-0.679773986426666,-0.208567524562057,69.7168217842683
"Moths","Cossus cossus",45,1971,2015,371,-0.1774,-1.41226682523533,1.19363680642588,2.15587227237797
"Moths","Craniophora ligustri",46,1970,2015,24909,2.1863,1.56467427760793,2.87632251928822,9.49341420497982
"Moths","Crocallis elinguaria",46,1970,2015,98651,-0.0477,-0.142163326570481,0.0428008712090566,437.385061542731
"Moths","Cryphia algae",25,1991,2015,1626,10.328,3.75807021804012,15.5288607141263,0.117616055617896
"Moths","Cucullia absinthii",46,1970,2015,386,0.1743,-1.94204087924235,2.72408899166202,0.677695301636901
"Moths","Cucullia asteris",46,1970,2015,1395,-2.1318,-3.20974001649024,-1.03798071216163,3.18835442334982
"Moths","Cucullia chamomillae",46,1970,2015,2064,-1.4334,-2.43757798720583,-0.258549053426714,3.33708344772567
"Moths","Cucullia lychnitis",42,1973,2014,998,1.8615,-0.457206396990074,4.92553281531162,0.577507168362068
"Moths","Cucullia umbratica",46,1970,2015,10625,-0.1929,-0.753315570764473,0.367256330876875,11.8978780340324
"Moths","Cucullia verbasci",46,1970,2015,5390,1.4215,0.729196249957661,2.22318291314494,6.51829210200859
"Moths","Cybosia mesomella",46,1970,2015,10392,-0.1019,-0.532790407742285,0.351350015562025,19.8374394674807
"Moths","Cyclophora albipunctata",46,1970,2015,4152,-0.8992,-1.54603017383438,-0.280920367470152,10.1497447008439
"Moths","Cyclophora annularia",46,1970,2015,2699,1.1951,0.321025790804851,2.25825081200442,3.96104135055649
"Moths","Cyclophora linearia",46,1970,2015,6064,0.9289,0.143715860876608,1.7979468074582,5.44224663259135
"Moths","Cyclophora pendularia",42,1973,2014,265,1.6479,-0.693822131662897,4.4591831166915,0.548883356996082
"Moths","Cyclophora porata",46,1970,2015,259,-6.5647,-8.69475151713413,-4.75254908034184,1.0065186410919
"Moths","Cyclophora punctaria",46,1970,2015,19184,1.4803,0.969004321968063,2.0803503180309,11.7389331745364
"Moths","Cyclophora puppillaria",40,1976,2015,702,-1.8009,-4.54300646826007,1.31576096506848,0.470404001541738
"Moths","Cyclophora ruficiliaria",20,1996,2015,79,0.8647,-21.7191389929907,22.771664082543,0.00530995062629186
"Moths","Cymatophorima diluta",46,1970,2015,2813,-2.2548,-3.47704417622917,-1.11383155246232,2.92175972696353
"Moths","Dasypolia templi",46,1970,2015,2878,-2.0847,-2.88040811753876,-1.346882289683,6.23678500520686
"Moths","Deilephila elpenor",46,1970,2015,84490,0.656,0.458416172346665,0.874536768561107,83.4031366163834
"Moths","Deilephila porcellus",46,1970,2015,15583,1.2515,0.701747815632104,1.91265529511129,10.5895601014711
"Moths","Deileptenia ribeata",46,1970,2015,5970,2.2687,1.43589848859898,3.0816131507352,5.70108246099377
"Moths","Deltote bankiana",46,1970,2015,103,1.3325,-2.94160023063472,6.45310316142009,0.18493972397774
"Moths","Deltote pygarga",46,1970,2015,18089,1.4363,0.952916644268197,1.97249383028015,14.1835379295005
"Moths","Deltote uncula",46,1970,2015,1302,-1.9793,-2.89874525473451,-1.174404568792,5.11995497200918
"Moths","Diachrysia chrysitis",46,1970,2015,102137,-0.3304,-0.432890574972475,-0.223837610033109,371.10163254119
"Moths","Diachrysia chryson",42,1974,2015,228,0.5467,-1.56347205580518,2.86298382891095,0.793501361687355
"Moths","Diacrisia sannio",46,1970,2015,2747,-0.985,-1.50378505096746,-0.431562306105309,14.2554209393483
"Moths","Diaphora mendica",46,1970,2015,41174,0.5614,0.156595696116987,0.975920481925378,22.2596461705167
"Moths","Diarsia brunnea",46,1970,2015,35418,0.1452,-0.125411623939267,0.425900133532709,47.683733658223
"Moths","Diarsia dahlii",46,1970,2015,7220,-0.2341,-0.775806798699353,0.440514208068993,10.3488706312817
"Moths","Diarsia florida",46,1970,2015,477,-0.9793,-3.31404849146922,1.55520055291909,0.643525591240746
"Moths","Diarsia mendica",46,1970,2015,82883,-0.1895,-0.337453175248406,-0.0484481112730864,173.186347160047
"Moths","Diarsia rubi",46,1970,2015,148783,0.4763,0.198683461502358,0.757845391009458,47.0031884901757
"Moths","Dicallomera fascelina",46,1970,2015,1257,-1.1676,-2.0794556898367,-0.125118600561237,4.09351715740652
"Moths","Dicycla oo",43,1971,2013,106,-1.9034,-5.44208309365691,1.58326313651764,0.318386251769534
"Moths","Diloba caeruleocephala",46,1970,2015,9165,-3.2469,-3.80039923356149,-2.68062398045299,12.3450124420196
"Moths","Drepana falcataria",46,1970,2015,33972,0.0765,-0.179994932386985,0.339452102807239,54.0471185829218
"Moths","Drymonia dodonaea",46,1970,2015,9265,-0.1207,-0.516429400396512,0.25074334510564,25.8814439303939
"Moths","Drymonia ruficornis",46,1970,2015,13501,-0.0233,-0.386980611432879,0.353548764974909,26.7737928314662
"Moths","Dryobota labecula",17,1999,2015,269,18.5562,5.28154754975033,33.6595180870054,0.0193678384724496
"Moths","Dryobotodes eremita",46,1970,2015,16119,1.8114,1.05992214374355,2.63031446882806,6.02004508839766
"Moths","Dypterygia scabriuscula",46,1970,2015,6709,-0.8446,-1.4752146517726,-0.191716652336914,8.5419699937494
"Moths","Dyscia fagaria",46,1970,2015,1037,-2.2921,-3.32507031176225,-1.23753320584173,3.49490428508761
"Moths","Dysstroma citrata",46,1970,2015,31786,-0.6438,-0.944703393215341,-0.347745484650656,39.6082020284033
"Moths","Dysstroma truncata",46,1970,2015,200015,0.0609,-0.0594982490135257,0.193373875079447,231.730738081139
"Moths","Earias clorana",46,1970,2015,5456,2.8165,1.53850288312428,4.37022509302138,1.93782245578795
"Moths","Earophila badiata",46,1970,2015,22996,-0.7931,-1.09556783860898,-0.492681111711006,44.1133740671138
"Moths","Ecliptopera silaceata",46,1970,2015,72248,-0.1905,-0.363733107613825,-0.00702420072251778,120.09051223148
"Moths","Ectropis crepuscularia",46,1970,2015,4975,-0.3236,-0.93089426374141,0.327378272826073,9.14193112835775
"Moths","Egira conspicillaris",45,1971,2015,450,-0.9386,-2.3863250528004,0.574169962670007,1.75164174512404
"Moths","Eilema caniola",46,1970,2015,1397,1.9195,0.305325772332359,3.65505861593881,1.3643127371685
"Moths","Eilema complana",46,1970,2015,38278,1.5162,1.10533212212795,1.93829189737324,23.4405323423805
"Moths","Eilema depressa",46,1970,2015,23195,3.3524,2.59262338648696,4.25487973024277,5.38812940218082
"Moths","Eilema griseola",46,1970,2015,61155,3.0497,2.55971952072252,3.64148781395663,12.1849419300491
"Moths","Eilema lurideola",46,1970,2015,138408,1.3036,0.983896795844008,1.64618942730678,33.6992552142918
"Moths","Eilema pygmaeola",38,1978,2015,433,1.0967,-1.52597773955224,4.75675723079697,0.401020017310706
"Moths","Eilema sororcula",46,1970,2015,12852,5.7319,4.1624064369086,7.93515423228746,1.10018029951044
"Moths","Elaphria venustula",46,1970,2015,911,-2.0241,-3.54275084643364,-0.668355358599263,1.80240634189074
"Moths","Electrophaes corylata",46,1970,2015,18208,-0.3409,-0.601865050659056,-0.0829530112604421,58.4541726739317
"Moths","Ematurga atomaria",46,1970,2015,8922,-0.4726,-0.747461108949896,-0.215333490273631,53.5050190710533
"Moths","Enargia paleacea",46,1970,2015,1278,-0.2223,-1.32804387392159,0.981318834170819,2.83967793663487
"Moths","Endromis versicolora",43,1973,2015,228,-1.8467,-4.28541902516111,1.43922420063656,0.489193896499618
"Moths","Ennomos alniaria",46,1970,2015,52353,-0.1444,-0.345004037035243,0.0693615612429327,88.0671313963437
"Moths","Ennomos autumnaria",46,1970,2015,1206,-2.3232,-3.73340070031381,-1.03411762446359,2.12363390582011
"Moths","Ennomos erosaria",46,1970,2015,11860,-1.2592,-1.66653229376851,-0.848590663053916,22.4611723571389
"Moths","Ennomos fuscantaria",46,1970,2015,28817,-0.5402,-0.783466288771635,-0.288073163068156,61.558094064448
"Moths","Ennomos quercinaria",46,1970,2015,7764,-0.1545,-0.569785305794372,0.276533516128642,21.07969037838
"Moths","Entephria caesiata",46,1970,2015,2743,-2.9448,-3.64163431529639,-2.31469221571173,8.5155366051258
"Moths","Entephria flavicinctata",43,1973,2015,240,-1.2831,-3.87317759537125,1.7128646500434,0.514011847086385
"Moths","Epione repandaria",46,1970,2015,10490,-0.513,-0.908973355141218,-0.116735153869209,24.6487813948701
"Moths","Epione vespertaria",45,1971,2015,203,2.9554,-0.962813788400999,6.82515854031606,0.255444032115803
"Moths","Epirrhoe alternata",46,1970,2015,134220,0.1689,0.0496375740227284,0.30477639897775,227.641568593676
"Moths","Epirrhoe galiata",46,1970,2015,3939,-1.0679,-1.66000254063262,-0.488214192734123,11.2545144787848
"Moths","Epirrhoe rivata",46,1970,2015,3294,-1.933,-2.76605211155436,-1.20112057107768,6.57880594256996
"Moths","Epirrhoe tristata",46,1970,2015,1180,-1.154,-1.90262726399878,-0.385942784416146,6.48691240231081
"Moths","Epirrita autumnata",46,1970,2015,8012,-1.1428,-1.89643748857936,-0.417828462918821,7.0464865321617
"Moths","Epirrita christyi",46,1970,2015,5614,-0.6636,-1.59996175595883,0.290221248381862,4.20350378854595
"Moths","Epirrita dilutata",46,1970,2015,21962,-0.6639,-1.2254335856354,-0.00665341759175155,10.6774129070316
"Moths","Epirrita filigrammaria",46,1970,2015,3073,0.3847,-0.781573788271786,1.62450595910972,2.54049325450032
"Moths","Erannis defoliaria",46,1970,2015,34621,-0.2478,-0.623476424325568,0.122239115516004,26.8077686408263
"Moths","Eremobia ochroleuca",46,1970,2015,18113,-0.3995,-0.805999174819201,0.0029603351407425,21.5786367165106
"Moths","Eriogaster lanestris",46,1970,2015,754,3.6823,1.47778642382837,6.50263933020556,0.637657615701814
"Moths","Eriopygodes imbecilla",44,1972,2015,52,2.962,-0.917278703324753,7.38617164676116,0.192856960269161
"Moths","Eublemma ostrina",40,1976,2015,93,1.4713,-4.16886593786461,8.37376739249576,0.10013114634177
"Moths","Eublemma parva",37,1979,2015,342,7.5704,2.8358043993805,12.6063323041675,0.159158151938829
"Moths","Euchoeca nebulata",46,1970,2015,4524,1.0246,0.198492421332975,1.98627344172916,4.75862641645573
"Moths","Euclidia glyphica",46,1970,2015,8276,0.732,0.170435064254086,1.34564553253056,11.8992104514603
"Moths","Euclidia mi",46,1970,2015,6054,0.365,-0.0870668575206299,0.898782126072306,15.9943552699403
"Moths","Eugnorisma depuncta",46,1970,2015,2358,-0.626,-1.68870897095632,0.631113188839801,2.8204303289703
"Moths","Eugnorisma glareosa",46,1970,2015,20024,-0.5332,-0.799430412259387,-0.246757480052157,48.0184938693555
"Moths","Eulithis mellinata",46,1970,2015,5360,-3.411,-4.16137110091227,-2.68423583500779,7.02662612577872
"Moths","Eulithis populata",46,1970,2015,21420,-1.0291,-1.37644992310579,-0.68562691693826,31.5774758772848
"Moths","Eulithis prunata",46,1970,2015,16992,0.7642,0.284251721136106,1.28285908048362,15.3407535913218
"Moths","Eulithis testata",46,1970,2015,17763,-1.0386,-1.37447951427627,-0.715067153315737,35.3116046290123
"Moths","Euphyia biangulata",46,1970,2015,2102,0.6103,-0.193505203945493,1.55243608336731,4.61394697093218
"Moths","Euphyia unangulata",46,1970,2015,5165,-1.8868,-2.3767268001215,-1.39328774012341,15.6390665721937
"Moths","Eupithecia abbreviata",46,1970,2015,42550,1.6616,1.11811530207378,2.2321654626555,13.2113151142417
"Moths","Eupithecia abietaria",46,1970,2015,165,0.1494,-3.23886212903298,4.07063856993026,0.300611736106948
"Moths","Eupithecia absinthiata",46,1970,2015,19519,1.5926,0.971965285868033,2.31404161102405,8.92849331198897
"Moths","Eupithecia absinthiata form goossensiata",46,1970,2015,825,0.2835,-1.01145843929106,1.81340038755776,2.02852444390438
"Moths","Eupithecia assimilata",46,1970,2015,13677,2.0077,1.23419153324801,2.75483401745297,6.34077899878485
"Moths","Eupithecia centaureata",46,1970,2015,48127,0.04,-0.271156839619634,0.358612569201839,36.9904208334318
"Moths","Eupithecia denotata",44,1972,2015,66,-2.1139,-4.97371990631752,0.901605150753474,0.524566375149707
"Moths","Eupithecia distinctaria",46,1970,2015,257,-0.9642,-2.70704972385731,0.969299608725445,1.12602326441296
"Moths","Eupithecia dodoneata",46,1970,2015,10654,2.1638,1.25061895966225,3.34584882017299,3.64305811585
"Moths","Eupithecia egenaria",37,1979,2015,178,2.9851,-0.658640639668538,7.04554081869849,0.24650068914095
"Moths","Eupithecia exiguata",46,1970,2015,30932,2.0827,1.54007708930031,2.702577035544,11.3136144394721
"Moths","Eupithecia expallidata",45,1971,2015,484,-2.3472,-3.98260346395548,-0.570223317429251,1.30157152142584
"Moths","Eupithecia extensaria",46,1970,2015,236,-2.8054,-6.8301289193857,0.656088092465224,0.257574542654487
"Moths","Eupithecia haworthiata",46,1970,2015,4664,0.7803,-0.278270207323638,2.02209429496306,3.13081560531569
"Moths","Eupithecia icterata",46,1970,2015,15513,-1.4315,-1.76462389168925,-1.07854734831186,31.5440870504081
"Moths","Eupithecia indigata",46,1970,2015,2501,1.3522,0.332250263423755,2.50285057421177,3.0924593552272
"Moths","Eupithecia innotata",46,1970,2015,1490,-1.2438,-2.95121915566078,0.42404152253155,1.32244089242197
"Moths","Eupithecia innotata form fraxinata",46,1970,2015,1289,-0.3573,-1.72847568864389,1.04536189118831,1.9665681606143
"Moths","Eupithecia insigniata",46,1970,2015,260,-3.1613,-5.71081585590166,-0.581483069071336,0.58359689948059
"Moths","Eupithecia intricata",46,1970,2015,19325,4.6559,3.48431885739074,5.91268351360719,2.4449203383234
"Moths","Eupithecia inturbata",45,1971,2015,3497,2.2935,1.08466719285529,3.5839381455899,2.45839539040687
"Moths","Eupithecia irriguata",46,1970,2015,324,-0.7338,-2.61725570078282,1.356595904749,0.975082238686202
"Moths","Eupithecia lariciata",46,1970,2015,3509,0.6355,-0.30503104731665,1.64211080372367,4.36849609987057
"Moths","Eupithecia linariata",46,1970,2015,5021,-1.3661,-2.03481710760557,-0.641001873615744,7.45018901161027
"Moths","Eupithecia millefoliata",42,1974,2015,833,0.8144,-0.9498617876227,2.7087520225111,1.11793705247922
"Moths","Eupithecia nanata",46,1970,2015,16129,-0.3288,-0.743075278208906,0.0932905888531706,20.575146895125
"Moths","Eupithecia phoeniceata",46,1970,2015,6134,0.5029,-0.460911333331035,1.55724084303937,3.77309764527201
"Moths","Eupithecia pimpinellata",45,1971,2015,231,-1.3162,-3.40965634292007,1.20565218748926,0.754505660950852
"Moths","Eupithecia plumbeolata",46,1970,2015,1398,-0.7918,-2.42726403566769,0.952760898792991,1.31110146048879
"Moths","Eupithecia pulchellata",46,1970,2015,31176,0.8398,0.536952390681256,1.18582865677921,36.1662211560094
"Moths","Eupithecia pusillata",46,1970,2015,7609,0.3073,-0.491369791795211,1.15117256047962,5.3790165938442
"Moths","Eupithecia pygmaeata",46,1970,2015,390,0.106,-1.57760269483728,2.01255096364911,1.19297856654793
"Moths","Eupithecia satyrata",46,1970,2015,2227,-1.3522,-2.153819318736,-0.575732279473282,6.26005057573965
"Moths","Eupithecia simpliciata",46,1970,2015,2870,-0.2566,-1.43698346637798,1.06000744124773,2.5399495949888
"Moths","Eupithecia subfuscata",46,1970,2015,27565,1.3867,0.968549932959364,1.8590209581123,18.5799918456122
"Moths","Eupithecia subumbrata",46,1970,2015,2267,-0.358,-1.19274230553835,0.528118375458111,5.32447440031496
